Time,Displacement,Force
201.6,15.60445,125.21722
201.7,15.61286,125.53572
201.8,15.621,125.64928
201.9,15.62909,125.71335
202,15.63755,125.75108
202.1,15.64607,126.02776
202.2,15.65443,124.97518
202.3,15.66273,124.91218
202.4,15.67077,124.97318
202.5,15.67912,125.00361
202.6,15.6877,125.22852
202.7,15.69611,125.43518
202.8,15.70446,125.68536
202.9,15.71266,125.73557
203,15.7208,125.80234
203.1,15.72927,125.7697
203.2,15.73779,125.82111
203.3,15.7462,125.86684
203.4,15.75445,126.08014
203.5,15.76243,126.05867
203.6,15.77084,126.04073
203.7,15.77936,126.04939
203.8,15.78782,126.07029
203.9,15.79613,126.51215
204,15.80421,126.86237
204.1,15.81241,125.54444
204.2,15.82088,125.81582
204.3,15.82939,125.91453
204.4,15.83786,126.04146
204.5,15.84605,126.04654
204.6,15.85414,126.10484
204.7,15.8625,126.17406
204.8,15.87107,126.24171
204.9,15.87948,126.28438
205,15.88779,126.51161
205.1,15.89587,126.26906
205.2,15.90407,126.42487
205.3,15.91259,126.52765
205.4,15.92105,126.70755
205.5,15.92946,126.9836
205.6,15.93771,126.91997
205.7,15.94575,126.88324
205.8,15.95416,126.95856
205.9,15.96273,127.31003
206,15.97114,125.96237
206.1,15.97945,126.19324
206.2,15.98759,126.43687
206.3,15.99579,126.46886
206.4,16.0043,126.59226
206.5,16.01282,126.62871
206.6,16.02118,126.94159
206.7,16.02932,126.96049
206.8,16.03746,127.00363
206.9,16.04582,126.77971
207,16.05439,126.926
207.1,16.06275,126.91113
207.2,16.07111,127.29044
207.3,16.07914,127.15714
207.4,16.08745,127.18479
207.5,16.09602,127.40775
207.6,16.10448,127.79998
207.7,16.11279,127.94257
207.8,16.12098,126.81291
207.9,16.12913,126.88905
208,16.13754,127.16958
208.1,16.14611,127.16388
208.2,16.15446,127.49582
208.3,16.16277,127.40473
208.4,16.1708,127.52003
208.5,16.17911,127.46197
208.6,16.18768,127.5993
208.7,16.19609,127.60401
208.8,16.20445,127.9062
208.9,16.21264,127.82832
209,16.22079,127.72272
209.1,16.22925,127.76935
209.2,16.23777,127.96764
209.3,16.24612,128.15063
209.4,16.25443,128.21434
209.5,16.26246,128.18755
209.6,16.27082,128.44978
209.7,16.27934,127.0259
209.8,16.28775,127.52095
209.9,16.29611,127.49796
210,16.3042,127.63314
210.1,16.31239,127.60193
210.2,16.32091,127.8027
210.3,16.32943,127.89484
210.4,16.33784,127.8667
210.5,16.34604,128.13824
210.6,16.35412,128.10709
210.7,16.36248,128.16307
210.8,16.371,128.35384
210.9,16.37947,128.35249
211,16.38782,128.54843
211.1,16.39591,128.48218
211.2,16.40405,128.96701
211.3,16.41262,129.20436
211.4,16.42109,127.95034
211.5,16.4295,128.13695
211.6,16.4377,128.2901
211.7,16.44579,128.48682
211.8,16.45414,128.29485
211.9,16.46271,128.49535
212,16.47112,128.68835
212.1,16.47948,128.74661
212.2,16.48757,128.78632
212.3,16.49577,128.73802
212.4,16.50429,128.84596
212.5,16.5128,128.84669
212.6,16.52116,128.87404
212.7,16.5293,128.94965
212.8,16.53739,129.0097
212.9,16.54586,128.99385
213,16.55437,129.31761
213.1,16.56273,129.37595
213.2,16.57109,129.51631
213.3,16.57923,129.21138
213.4,16.58748,128.2225
213.5,16.596,128.56165
213.6,16.60446,128.65634
213.7,16.61277,128.82533
213.8,16.62102,128.85585
213.9,16.62911,128.9183
214,16.63752,129.15268
214.1,16.64609,129.10802
214.2,16.65445,129.28632
214.3,16.66275,129.24609
214.4,16.67079,129.43098
214.5,16.67914,129.22765
214.6,16.68766,129.43558
214.7,16.69607,129.42543
214.8,16.70448,130.03452
214.9,16.71263,130.26823
215,16.72077,130.59305
215.1,16.72929,128.85068
215.2,16.73775,129.12042
215.3,16.74616,129.46338
215.4,16.75441,129.46428
215.5,16.7625,129.4012
215.6,16.7708,129.55745
215.7,16.77932,129.50301
215.8,16.78779,129.61046
215.9,16.79614,129.64659
216,16.80429,129.55905
216.1,16.81243,129.84241
216.2,16.82089,129.78481
216.3,16.82941,129.92157
216.4,16.83782,129.78416
216.5,16.84607,130.12088
216.6,16.85411,130.14153
216.7,16.86252,130.21086
216.8,16.87103,130.29514
216.9,16.87945,130.55731
217,16.8878,129.30298
217.1,16.89595,129.43237
217.2,16.90409,129.51001
217.3,16.91261,129.73788
217.4,16.92107,130.11076
217.5,16.92948,130.22841
217.6,16.93768,130.26112
217.7,16.94577,130.24614
217.8,16.95418,130.34149
217.9,16.9627,130.28328
218,16.97111,130.28917
218.1,16.97947,130.52232
218.2,16.9875,130.5052
218.3,16.9958,130.49173
218.4,17.00432,130.58064
218.5,17.01279,130.63922
218.6,17.02114,131.27283
218.7,17.02934,131.40225
218.8,17.03743,129.95866
218.9,17.04584,129.92632
219,17.05436,129.97185
219.1,17.06277,130.2468
219.2,17.07113,130.24216
219.3,17.07921,130.13109
219.4,17.08746,130.32214
219.5,17.09598,130.43317
219.6,17.10445,130.55148
219.7,17.11286,130.52744
219.8,17.121,130.58875
219.9,17.12909,130.52739
220,17.13755,130.73378
220.1,17.14602,130.93768
220.2,17.15443,130.68878
220.3,17.16279,131.25174
220.4,17.17077,131.29773
220.5,17.17912,131.50203
220.6,17.1877,131.4915
220.7,17.19611,130.26257
220.8,17.20447,130.38489
220.9,17.21266,130.89272
221,17.2208,130.73701
221.1,17.22927,131.00191
221.2,17.23773,131.25027
221.3,17.24614,131.13879
221.4,17.25439,131.35484
221.5,17.26248,131.30278
221.6,17.27084,131.39124
221.7,17.2793,131.36389
221.8,17.28777,131.36697
221.9,17.29613,131.58481
222,17.30427,131.52185
222.1,17.31236,131.76819
222.2,17.32093,131.95575
222.3,17.32945,132.39209
222.4,17.3378,130.36127
222.5,17.34605,130.95514
222.6,17.35414,131.0611
222.7,17.3625,131.00735
222.8,17.37102,131.11333
222.9,17.37948,131.23463
223,17.38784,131.39931
223.1,17.39587,131.37975
223.2,17.40413,131.26695
223.3,17.41259,131.40262
223.4,17.42105,131.39774
223.5,17.42946,131.5654
223.6,17.43772,131.74016
223.7,17.4458,131.67474
223.8,17.45416,131.87025
223.9,17.46273,132.09991
224,17.47114,132.07825
224.1,17.4795,132.47878
224.2,17.48759,132.50015
224.3,17.49579,131.04156
224.4,17.5043,131.22217
224.5,17.51277,131.37337
224.6,17.52112,131.7757
224.7,17.52932,132.01967
224.8,17.53741,131.99059
224.9,17.54588,132.04167
225,17.55434,132.04974
225.1,17.5628,132.06665
225.2,17.57111,132.33656
225.3,17.57909,132.28142
225.4,17.58745,132.42906
225.5,17.59602,132.21625
225.6,17.60448,132.35454
225.7,17.61284,132.83461
225.8,17.62104,133.0542
225.9,17.62907,133.30119
226,17.63754,131.19426
226.1,17.64605,131.67482
226.2,17.65446,131.90114
226.3,17.66277,131.85864
226.4,17.6708,131.99252
226.5,17.67905,131.88701
226.6,17.68762,132.03925
226.7,17.69609,132.22792
226.8,17.70445,132.21657
226.9,17.71264,132.3925
227,17.72079,132.19402
227.1,17.72925,132.343
227.2,17.73777,132.40437
227.3,17.74612,132.64059
227.4,17.75443,132.75941
227.5,17.76246,133.05267
227.6,17.77077,133.11867
227.7,17.77934,133.39551
227.8,17.78775,131.73164
227.9,17.79611,132.06735
228,17.80425,132.31131
228.1,17.81239,132.32642
228.2,17.82091,132.60742
228.3,17.82943,132.92197
228.4,17.83784,133.03979
228.5,17.84609,133.11366
228.6,17.85412,133.08507
228.7,17.86248,133.13919
228.8,17.871,133.10654
228.9,17.87946,133.18571
229,17.88782,133.3027
229.1,17.89591,133.41669
229.2,17.90405,133.30418
229.3,17.91262,133.52304
229.4,17.92103,134.08734
229.5,17.9295,132.37309
229.6,17.9377,132.47311
229.7,17.94579,132.66826
229.8,17.95414,132.58414
229.9,17.96272,132.47516
230,17.97112,132.74335
230.1,17.97948,132.90102
230.2,17.98757,132.99834
230.3,17.99577,132.77946
230.4,18.00434,132.66754
230.5,18.0128,132.86748
230.6,18.02116,133.22652
230.7,18.02936,133.41782
230.8,18.03739,133.42989
230.9,18.04586,133.41821
231,18.05437,133.57339
231.1,18.06273,133.7758
231.2,18.07114,133.97987
231.3,18.07918,132.48622
231.4,18.08743,132.73743
231.5,18.096,133.11751
231.6,18.10446,133.27412
231.7,18.11282,133.34486
231.8,18.12102,133.52551
231.9,18.12911,133.89352
232,18.13757,133.98395
232.1,18.14604,133.75568
232.2,18.15445,134.00317
232.3,18.16275,134.0822
232.4,18.17079,133.98213
232.5,18.17909,134.02646
232.6,18.18766,133.91101
232.7,18.19607,134.13824
232.8,18.20448,134.59322
232.9,18.21263,134.75177
233,18.22071,134.82278
233.1,18.22923,132.71002
233.2,18.23775,133.0162
233.3,18.24616,133.15439
233.4,18.25441,133.3364
233.5,18.2625,133.40407
233.6,18.2708,133.29178
233.7,18.27932,133.52985
233.8,18.28778,133.48587
233.9,18.29609,133.48492
234,18.30423,133.62637
234.1,18.31243,133.76025
234.2,18.32089,133.73647
234.3,18.32941,133.79553
234.4,18.33782,134.10417
234.5,18.34607,134.36099
234.6,18.35416,134.62462
234.7,18.36252,134.58273
234.8,18.37109,132.94751
234.9,18.3795,133.22778
235,18.3878,133.7657
235.1,18.39589,133.88835
235.2,18.40409,133.89333
235.3,18.41261,134.01157
235.4,18.42107,134.2979
235.5,18.42948,134.52422
235.6,18.43768,134.65321
235.7,18.44577,134.49425
235.8,18.45418,134.46686
235.9,18.46275,134.65111
236,18.47116,134.65785
236.1,18.47947,134.85416
236.2,18.48755,134.99557
236.3,18.49575,135.12445
236.4,18.50432,135.2796
236.5,18.51278,135.52165
236.6,18.52114,132.97414
236.7,18.52934,133.83788
236.8,18.53743,133.9218
236.9,18.54584,133.9537
237,18.55436,133.82593
237.1,18.56277,134.05602
237.2,18.57113,134.127
237.3,18.57916,134.18532
237.4,18.58741,134.27077
237.5,18.59598,134.32855
237.6,18.6045,134.45581
237.7,18.61286,134.50876
237.8,18.621,134.77461
237.9,18.62909,134.93738
238,18.63755,135.40211
238.1,18.64607,135.24852
238.2,18.65448,135.54166
238.3,18.66273,133.80119
238.4,18.67077,134.11688
238.5,18.67912,134.24358
238.6,18.6877,134.7191
238.7,18.69611,134.53717
238.8,18.70446,135.0959
238.9,18.71261,135.06326
239,18.7208,135.10104
239.1,18.72927,135.03365
239.2,18.73779,134.97636
239.3,18.74614,135.2719
239.4,18.75439,135.27643
239.5,18.76243,135.29047
239.6,18.77079,135.52199
239.7,18.77936,135.38028
239.8,18.78777,135.8353
239.9,18.79612,136.19243
240,18.80427,133.51216
240.1,18.81241,134.38661
240.2,18.82093,134.2484
240.3,18.82939,134.40089
240.4,18.8378,134.7025
240.5,18.84605,134.8535
240.6,18.85414,134.89793
240.7,18.8625,134.73291
240.8,18.87107,134.86984
240.9,18.87948,134.91148
241,18.88778,135.11572
241.1,18.89588,135.28336
241.2,18.90407,135.28146
241.3,18.91264,135.65736
241.4,18.92105,135.81235
241.5,18.92946,136.0267
241.6,18.93771,135.33038
241.7,18.9458,134.49179
241.8,18.95416,134.69542
241.9,18.96273,134.9532
242,18.97109,134.94862
242.1,18.97944,135.44646
242.2,18.98759,135.32405
242.3,18.99579,135.44521
242.4,19.0043,135.29765
242.5,19.01282,135.50475
242.6,19.02113,135.4827
242.7,19.02927,135.37318
242.8,19.03746,135.6376
242.9,19.04582,135.61488
243,19.05439,135.78435
243.1,19.0628,136.24448
243.2,19.07111,136.52489
243.3,19.07914,134.15312
243.4,19.08745,134.84621
243.5,19.09602,135.00809
243.6,19.10448,135.02509
243.7,19.11284,135.29459
243.8,19.12104,135.33665
243.9,19.12913,135.52774
244,19.13754,135.47218
244.1,19.14605,135.45978
244.2,19.15446,135.64015
244.3,19.16277,135.67921
244.4,19.1708,135.82475
244.5,19.17911,135.9325
244.6,19.18763,136.14336
244.7,19.19614,136.18686
244.8,19.20445,136.54675
244.9,19.21264,134.50493
245,19.22079,134.79874
245.1,19.22925,135.15561
245.2,19.23777,135.26424
245.3,19.24613,135.62376
245.4,19.25443,135.67702
245.5,19.26246,135.6411
245.6,19.27077,135.68283
245.7,19.27934,135.56248
245.8,19.28775,135.82718
245.9,19.29605,135.85625
246,19.30425,135.77592
246.1,19.31239,135.78157
246.2,19.32091,135.95926
246.3,19.32943,136.10789
246.4,19.33784,136.73819
246.5,19.34604,136.63757
246.6,19.35418,135.0959
246.7,19.36248,135.22174
246.8,19.37105,135.41742
246.9,19.37947,135.61548
247,19.38782,135.79443
247.1,19.39591,135.90009
247.2,19.40405,135.8933
247.3,19.41263,135.81842
247.4,19.42104,135.94504
247.5,19.42945,136.09547
247.6,19.4377,136.30391
247.7,19.44579,136.48747
247.8,19.45414,136.70528
247.9,19.46271,136.73718
248,19.47113,136.94481
248.1,19.47948,135.21132
248.2,19.48757,135.44127
248.3,19.49582,135.43137
248.4,19.50434,135.59161
248.5,19.51275,135.57878
248.6,19.52116,135.73795
248.7,19.5293,135.95151
248.8,19.53739,135.74751
248.9,19.54586,135.8199
249,19.55432,135.758
249.1,19.56273,135.98793
249.2,19.57109,136.1687
249.3,19.57923,136.39169
249.4,19.58748,136.67763
249.5,19.596,136.88715
249.6,19.60447,137.19179
249.7,19.61282,134.82155
249.8,19.62102,135.82744
249.9,19.62916,135.89839
250,19.63757,136.13872
250.1,19.64604,136.01053
250.2,19.65445,136.3472
250.3,19.66275,136.41846
250.4,19.67078,136.40852
250.5,19.67909,136.56047
250.6,19.68766,136.37616
250.7,19.69607,136.55884
250.8,19.70448,136.85188
250.9,19.71263,136.97765
251,19.72071,137.10338
251.1,19.72923,137.09497
251.2,19.73775,137.36273
251.3,19.74616,135.65199
251.4,19.75441,135.95407
251.5,19.7625,136.117
251.6,19.7708,136.00131
251.7,19.77932,136.22076
251.8,19.78779,136.09741
251.9,19.79614,136.28752
252,19.80429,136.11775
252.1,19.81243,136.38191
252.2,19.82089,136.19722
252.3,19.82941,136.27354
252.4,19.83782,136.61011
252.5,19.84607,136.97424
252.6,19.85416,137.30203
252.7,19.86252,137.62474
252.8,19.87104,135.08659
252.9,19.8795,135.83685
253,19.8878,136.40627
253.1,19.89595,136.64296
253.2,19.90409,136.53714
253.3,19.91261,136.55345
253.4,19.92107,136.88031
253.5,19.92948,136.84682
253.6,19.93768,137.04559
253.7,19.94577,137.0121
253.8,19.95418,136.97409
253.9,19.96275,137.09109
254,19.97116,137.338
254.1,19.97946,137.47705
254.2,19.98755,137.82619
254.3,19.99575,137.91856
254.4,20.00432,135.83669
254.5,20.01278,135.9697
254.6,20.02114,136.4507
254.7,20.02934,136.56915
254.8,20.03743,136.58199
254.9,20.04584,136.69801
255,20.05436,136.57225
255.1,20.06277,136.57469
255.2,20.07112,136.82449
255.3,20.07921,136.66299
255.4,20.08746,136.9034
255.5,20.09598,137.13661
255.6,20.10445,137.68336
255.7,20.11286,137.98508
255.8,20.121,137.90964
255.9,20.12914,136.35774
256,20.13756,136.47289
256.1,20.14602,136.88419
256.2,20.15443,137.09738
256.3,20.16278,137.25999
256.4,20.17077,137.31427
256.5,20.17912,137.09505
256.6,20.1877,137.30933
256.7,20.19611,137.22968
256.8,20.20446,137.67699
256.9,20.21266,137.74747
257,20.2208,137.69696
257.1,20.22922,137.80659
257.2,20.23773,137.95547
257.3,20.24614,138.21594
257.4,20.25439,136.34267
257.5,20.26248,136.61887
257.6,20.27078,136.70026
257.7,20.2793,136.79417
257.8,20.28777,137.01874
257.9,20.29613,136.91811
258,20.30427,137.0118
258.1,20.31241,137.02367
258.2,20.32093,136.91792
258.3,20.32939,136.94881
258.4,20.33786,137.16701
258.5,20.34611,137.65718
258.6,20.35415,137.85666
258.7,20.3625,138.4313
258.8,20.37102,136.97699
258.9,20.37948,136.33411
259,20.38784,137.18332
259.1,20.39587,137.52965
259.2,20.40407,137.49965
259.3,20.41259,137.39597
259.4,20.42105,137.304
259.5,20.42946,137.66072
259.6,20.43771,137.86523
259.7,20.4458,137.78528
259.8,20.45416,137.71523
259.9,20.46273,137.70522
260,20.47114,137.92339
260.1,20.47945,138.28751
260.2,20.48759,138.26064
260.3,20.49573,138.58337
260.4,20.50436,136.54678
260.5,20.51282,137.02872
260.6,20.52112,137.0632
260.7,20.52932,137.40939
260.8,20.53741,137.22366
260.9,20.54587,137.14192
261,20.55439,137.18132
261.1,20.5628,137.37732
261.2,20.57111,137.46341
261.3,20.57914,137.43416
261.4,20.58745,137.77362
261.5,20.59602,138.01335
261.6,20.60448,138.63765
261.7,20.61284,139.28133
261.8,20.62098,136.52083
261.9,20.62907,137.09586
262,20.63754,137.49033
262.1,20.64606,137.71797
262.2,20.65446,137.8956
262.3,20.66277,138.22139
262.4,20.6708,137.96883
262.5,20.67911,138.03516
262.6,20.68762,137.95201
262.7,20.69614,138.01595
262.8,20.7045,138.29347
262.9,20.71264,138.51601
263,20.72073,138.51175
263.1,20.72925,138.5634
263.2,20.73777,138.69116
263.3,20.74618,138.05959
263.4,20.75443,137.30202
263.5,20.76246,137.45781
263.6,20.77082,137.4892
263.7,20.77934,137.28535
263.8,20.78775,137.49229
263.9,20.79611,137.55429
264,20.80425,137.58708
264.1,20.81239,137.7198
264.2,20.82091,137.69987
264.3,20.82943,137.93904
264.4,20.83784,138.44601
264.5,20.84604,138.88921
264.6,20.85412,139.34711
264.7,20.86254,136.7679
264.8,20.87105,137.40315
264.9,20.87947,137.68028
265,20.88782,138.23264
265.1,20.89591,138.10213
265.2,20.90405,137.99985
265.3,20.91257,138.0795
265.4,20.92104,138.21072
265.5,20.9295,138.24808
265.6,20.9377,138.54068
265.7,20.94578,138.55589
265.8,20.95414,138.57521
265.9,20.96272,138.5659
266,20.97113,138.7771
266.1,20.97948,139.28267
266.2,20.98757,139.26593
266.3,20.99577,137.26033
266.4,21.00434,137.60597
266.5,21.0128,137.69139
266.6,21.02116,137.91313
266.7,21.02936,138.10164
266.8,21.03745,137.95244
266.9,21.04586,137.98311
267,21.05438,137.87802
267.1,21.06273,138.35304
267.2,21.07109,138.27136
267.3,21.07918,138.66351
267.4,21.08748,139.16347
267.5,21.096,139.7326
267.6,21.10446,136.52855
267.7,21.11282,137.87167
267.8,21.12096,138.15524
267.9,21.12916,138.37135
268,21.13752,138.2908
268.1,21.14609,138.35333
268.2,21.15445,138.34206
268.3,21.16275,138.53548
268.4,21.17079,138.52811
268.5,21.17914,138.49991
268.6,21.18766,138.44868
268.7,21.19607,138.60556
268.8,21.20448,138.99858
268.9,21.21262,139.07854
269,21.22077,139.26413
269.1,21.22929,139.40523
269.2,21.2378,137.69806
269.3,21.24616,138.06284
269.4,21.25441,138.24872
269.5,21.26245,138.28674
269.6,21.2708,138.0972
269.7,21.27932,138.50667
269.8,21.28778,138.44923
269.9,21.29609,138.58215
270,21.30429,138.56323
270.1,21.31243,138.63269
270.2,21.32089,138.78928
270.3,21.32941,139.03705
270.4,21.33782,139.81639
270.5,21.34607,137.22667
270.6,21.35416,137.75436
270.7,21.36246,138.00252
270.8,21.37109,138.13538
270.9,21.37944,138.3665
271,21.38775,138.63733
271.1,21.39589,138.34427
271.2,21.40409,138.44113
271.3,21.41261,138.41733
271.4,21.42107,138.1535
271.5,21.42948,138.58591
271.6,21.43763,138.79987
271.7,21.44577,138.99141
271.8,21.45418,138.97807
271.9,21.46275,139.05838
272,21.47116,139.3893
272.1,21.47947,138.24683
272.2,21.48755,137.89191
272.3,21.49575,138.14206
272.4,21.50432,138.45859
272.5,21.51279,138.56009
272.6,21.52114,138.73378
272.7,21.52934,138.83998
272.8,21.53743,138.82051
272.9,21.54584,138.81319
273,21.55441,138.77292
273.1,21.56277,139.18535
273.2,21.57113,139.28264
273.3,21.57921,139.68578
273.4,21.58747,140.14639
273.5,21.59598,136.96727
273.6,21.60445,137.79997
273.7,21.61286,138.26024
273.8,21.621,138.34589
273.9,21.62909,138.26346
274,21.63755,138.15039
274.1,21.64602,138.1516
274.2,21.65443,138.07716
274.3,21.66279,138.30899
274.4,21.67077,138.36363
274.5,21.67912,138.32791
274.6,21.68769,138.59666
274.7,21.69611,138.58026
274.8,21.70447,139.30984
274.9,21.71266,139.45807
275,21.7208,139.56012
275.1,21.72921,137.84862
275.2,21.73779,138.13905
275.3,21.74614,138.57132
275.4,21.75445,138.67744
275.5,21.76248,139.06821
275.6,21.77079,139.14644
275.7,21.77935,139.04054
275.8,21.78782,139.19321
275.9,21.79613,139.59326
276,21.80427,139.36903
276.1,21.81241,139.40356
276.2,21.82093,139.4696
276.3,21.82939,139.82985
276.4,21.8378,140.3792
276.5,21.84605,137.48631
276.6,21.85414,137.90154
276.7,21.8625,137.89722
276.8,21.87102,137.78099
276.9,21.87948,137.83847
277,21.88779,138.32295
277.1,21.89587,138.22194
277.2,21.90407,138.28954
277.3,21.91259,138.2338
277.4,21.921,138.22041
277.5,21.92946,138.67255
277.6,21.93766,138.99399
277.7,21.9458,139.18565
277.8,21.95416,139.19351
277.9,21.96273,139.51616
278,21.97114,139.05678
278.1,21.9795,138.4007
278.2,21.98759,138.64586
278.3,21.99579,139.00046
278.4,22.0043,139.06094
278.5,22.01277,139.37895
278.6,22.02112,139.57542
278.7,22.02932,139.74356
278.8,22.03747,139.49687
278.9,22.04582,139.72835
279,22.05439,139.6754
279.1,22.06275,139.83562
279.2,22.07111,139.96901
279.3,22.07914,140.36469
279.4,22.08745,140.4312
279.5,22.09602,137.41013
279.6,22.10443,137.71748
279.7,22.11284,137.9184
279.8,22.12104,137.86906
279.9,22.12907,138.01042
280,22.13754,137.97932
280.1,22.14605,137.71352
280.2,22.15446,137.95825
280.3,22.16277,138.39455
280.4,22.1708,138.46585
280.5,22.17911,138.49138
280.6,22.18762,138.46902
280.7,22.19614,139.1116
280.8,22.2045,139.30933
280.9,22.21264,139.48698
281,22.22079,139.62184
281.1,22.22925,138.61111
281.2,22.23771,138.55235
281.3,22.24613,139.17111
281.4,22.25443,139.16603
281.5,22.26246,139.41574
281.6,22.27082,139.61577
281.7,22.27934,139.92627
281.8,22.28775,139.97356
281.9,22.29611,140.18002
282,22.30425,139.93553
282.1,22.31239,139.9742
282.2,22.32096,139.87814
282.3,22.32943,140.30322
282.4,22.33779,140.84819
282.5,22.34604,136.79028
282.6,22.35412,137.77142
282.7,22.36248,137.58507
282.8,22.37105,137.64125
282.9,22.37946,137.59018
283,22.38782,137.87231
283.1,22.39591,138.24934
283.2,22.40405,137.84863
283.3,22.41262,137.97849
283.4,22.42109,138.26048
283.5,22.42945,138.541
283.6,22.4377,138.98515
283.7,22.44579,138.9826
283.8,22.45414,139.26311
283.9,22.46272,139.42253
284,22.47112,139.46906
284.1,22.47948,139.32184
284.2,22.48757,139.29173
284.3,22.49577,139.54648
284.4,22.50429,139.7953
284.5,22.51275,139.976
284.6,22.52116,139.94537
284.7,22.52936,139.50829
284.8,22.53745,139.35271
284.9,22.54586,139.40352
285,22.55437,139.23734
285.1,22.56278,139.58266
285.2,22.57114,139.83946
285.3,22.57923,140.05177
285.4,22.58743,140.39346
285.5,22.596,136.78212
285.6,22.60446,137.39728
285.7,22.61282,137.71864
285.8,22.62102,137.58519
285.9,22.62911,137.76161
286,22.63757,137.82605
286.1,22.64604,137.78745
286.2,22.65444,137.88086
286.3,22.66275,138.0957
286.4,22.67079,138.22189
286.5,22.67914,138.33101
286.6,22.68766,138.35959
286.7,22.69613,138.84961
286.8,22.70448,138.88925
286.9,22.71263,138.79031
287,22.72077,138.9088
287.1,22.72923,139.13512
287.2,22.73775,139.21964
287.3,22.74616,139.02095
287.4,22.75441,138.89613
287.5,22.7625,138.8412
287.6,22.7708,138.72636
287.7,22.77932,139.25099
287.8,22.78778,139.76811
287.9,22.79614,140.16344
288,22.80429,135.88152
288.1,22.81243,137.19423
288.2,22.82089,137.28947
288.3,22.82941,137.4678
288.4,22.83782,137.80843
288.5,22.84607,137.82384
288.6,22.85411,137.80006
288.7,22.86246,138.03528
288.8,22.87104,137.79723
288.9,22.8795,138.13155
289,22.8878,138.41522
289.1,22.89589,138.55476
289.2,22.90409,138.69144
289.3,22.91261,138.87781
289.4,22.92107,139.0247
289.5,22.92948,139.36865
289.6,22.93768,139.27534
289.7,22.94577,139.28801
289.8,22.95418,139.19283
289.9,22.96275,139.27435
290,22.97116,138.74026
290.1,22.97946,136.78716
290.2,22.98755,137.15382
290.3,22.99575,137.6599
290.4,23.00432,138.10872
290.5,23.01278,138.87358
290.6,23.02114,139.51164
290.7,23.02934,135.12852
290.8,23.03743,136.56454
290.9,23.04584,137.05084
291,23.05441,137.26549
291.1,23.06277,137.94333
291.2,23.07113,138.089
291.3,23.07916,138.00458
291.4,23.08741,137.8535
291.5,23.09598,137.70688
291.6,23.10445,137.8871
291.7,23.11286,138.27765
291.8,23.12105,138.4447
291.9,23.12909,138.40166
292,23.13755,138.28308
292.1,23.14607,138.45949
292.2,23.15448,139.03752
292.3,23.16279,138.88245
292.4,23.17077,138.70084
292.5,23.17907,138.8186
292.6,23.1877,138.66045
292.7,23.19611,138.60834
292.8,23.20446,138.55716
292.9,23.21266,138.62279
293,23.22075,138.7549
293.1,23.22921,139.01836
293.2,23.23773,138.44559
293.3,23.24614,138.00807
293.4,23.25445,138.2986
293.5,23.26248,138.85876
293.6,23.27079,136.43196
293.7,23.2793,135.90804
293.8,23.28777,136.7832
293.9,23.29613,137.39001
294,23.30432,137.8027
294.1,23.31241,137.88087
294.2,23.32093,137.89983
294.3,23.32945,137.59772
294.4,23.3378,137.98288
294.5,23.34606,138.39098
294.6,23.35409,138.60408
294.7,23.3625,137.15376
294.8,23.37107,137.4446
294.9,23.37948,137.69514
295,23.38784,138.1833
295.1,23.39588,138.32236
295.2,23.40407,138.06061
295.3,23.41265,137.83749
295.4,23.42105,137.98843
295.5,23.42946,138.17009
295.6,23.43771,138.1913
295.7,23.44575,138.06421
295.8,23.45416,137.97453
295.9,23.46273,138.30379
296,23.47114,138.57729
296.1,23.4795,138.30437
296.2,23.48759,138.17755
296.3,23.49579,138.04935
296.4,23.50436,137.89403
296.5,23.51277,137.70798
296.6,23.52118,138.03377
296.7,23.52932,137.94366
296.8,23.53741,138.57892
296.9,23.54587,139.14868
297,23.55439,139.27296
297.1,23.5628,136.14598
297.2,23.57111,137.03456
297.3,23.57914,137.53264
297.4,23.58745,137.54506
297.5,23.59602,137.96411
297.6,23.60448,138.25069
297.7,23.61284,138.1633
297.8,23.62098,137.76611
297.9,23.62913,137.98987
298,23.63754,137.87064
298.1,23.6461,138.06833
298.2,23.65446,137.93718
298.3,23.66277,138.21677
298.4,23.6708,137.87883
298.5,23.67905,137.81172
298.6,23.68768,137.77917
298.7,23.69614,138.16585
298.8,23.7045,138.20816
298.9,23.71264,137.99138
299,23.72079,137.84651
299.1,23.72925,137.84726
299.2,23.73777,138.13133
299.3,23.74618,138.19255
299.4,23.75443,138.08066
299.5,23.76246,138.177
299.6,23.77077,137.87708
299.7,23.77934,136.34135
299.8,23.7878,136.8595
299.9,23.79611,137.56192
300,23.8042,137.93004
300.1,23.81239,135.84259
300.2,23.82091,136.27475
300.3,23.82943,136.60765
300.4,23.83784,137.11357
300.5,23.84603,136.86469
300.6,23.85418,137.36113
300.7,23.86248,136.35292
300.8,23.87105,136.52826
300.9,23.87947,136.84163
301,23.88782,137.46167
301.1,23.89591,137.06326
301.2,23.90411,137.48274
301.3,23.91262,137.59755
301.4,23.92109,136.67792
301.5,23.9295,137.12465
301.6,23.93769,137.36769
301.7,23.94579,137.31892
301.8,23.95414,137.43701
301.9,23.96271,138.10992
302,23.97112,136.66359
302.1,23.97948,137.15802
302.2,23.98757,137.4348
302.3,23.99577,137.45979
302.4,24.00434,137.27383
302.5,24.01275,137.80928
302.6,24.02116,136.6794
302.7,24.0293,137.09218
302.8,24.03739,137.33899
302.9,24.04586,137.43515
303,24.05437,137.1127
