Time,Displacement,Force
211.7,6.08807,5.71141
211.8,6.09654,5.7044
211.9,6.10505,5.76586
212,6.11341,6.04986
212.1,6.12171,6.18632
212.2,6.12975,6.133
212.3,6.13811,6.05998
212.4,6.14668,6.35003
212.5,6.15509,6.29447
212.6,6.16339,6.34124
212.7,6.17148,6.50449
212.8,6.17968,6.65319
212.9,6.1882,6.66436
213,6.19671,6.71203
213.1,6.20512,6.83323
213.2,6.21338,6.6528
213.3,6.22136,6.69902
213.4,6.22982,7.07615
213.5,6.23834,6.97745
213.6,6.2468,7.14677
213.7,6.25511,7.06617
213.8,6.2632,7.24327
213.9,6.27139,7.34438
214,6.27991,7.1917
214.1,6.28837,7.39442
214.2,6.29673,7.25737
214.3,6.30498,7.4177
214.4,6.31302,7.32753
214.5,6.32143,7.32526
214.6,6.33,7.30428
214.7,6.33841,7.35944
214.8,6.34677,7.32576
214.9,6.3548,7.4264
215,6.36311,7.44103
215.1,6.37162,7.57465
215.2,6.38009,7.48451
215.3,6.38845,7.46611
215.4,6.39664,7.68397
215.5,6.40473,7.57759
215.6,6.41314,7.70119
215.7,6.42166,7.90193
215.8,6.43012,7.92428
215.9,6.43832,7.96304
216,6.44641,7.92576
216.1,6.45471,8.17986
216.2,6.46329,8.06378
216.3,6.47175,8.0648
216.4,6.48011,8.00083
216.5,6.48825,8.27499
216.6,6.49639,8.17333
216.7,6.50486,8.14855
216.8,6.51337,8.31487
216.9,6.52179,8.25352
217,6.53004,8.04645
217.1,6.53812,8.08166
217.2,6.54637,8.12861
217.3,6.55495,8.3402
217.4,6.56336,8.34069
217.5,6.57177,8.37929
217.6,6.57986,8.39212
217.7,6.58805,8.51381
217.8,6.59652,8.4656
217.9,6.60504,8.76189
218,6.61345,8.86626
218.1,6.6217,8.95195
218.2,6.62979,8.86843
218.3,6.63814,9.23821
218.4,6.64661,9.10856
218.5,6.65507,9.00767
218.6,6.66337,9.29589
218.7,6.67152,9.13683
218.8,6.67971,9.2925
218.9,6.68823,9.45602
219,6.6967,9.68715
219.1,6.70505,9.6684
219.2,6.71336,9.85279
219.3,6.72139,9.86212
219.4,6.7298,9.90026
219.5,6.73832,10.135
219.6,6.74679,10.12748
219.7,6.75509,10.21654
219.8,6.76318,10.26978
219.9,6.77143,10.51252
220,6.77989,10.34121
220.1,6.78836,10.72679
220.2,6.79677,10.73793
220.3,6.80496,10.7955
220.4,6.813,10.82283
220.5,6.82146,10.72916
220.6,6.83004,11.10136
220.7,6.83839,11.19131
220.8,6.84675,11.30858
220.9,6.85484,11.31063
221,6.86304,11.26639
221.1,6.87161,11.50845
221.2,6.88007,11.57988
221.3,6.88848,11.72071
221.4,6.89663,11.82863
221.5,6.90471,11.83359
221.6,6.91312,11.87538
221.7,6.92164,12.03338
221.8,6.93005,12.08546
221.9,6.93836,12.31203
222,6.94645,12.31519
222.1,6.95475,12.49527
222.2,6.96327,12.57655
222.3,6.97173,12.49257
222.4,6.98014,12.64706
222.5,6.98834,12.57896
222.6,6.99643,12.89539
222.7,7.00484,12.81875
222.8,7.01341,13.11121
222.9,7.02177,13.16515
223,7.03002,13.29621
223.1,7.03811,13.43819
223.2,7.04641,13.43107
223.3,7.05498,13.67087
223.4,7.06339,13.45246
223.5,7.07175,13.5628
223.6,7.07984,13.89109
223.7,7.08804,13.99044
223.8,7.09655,13.86003
223.9,7.10502,14.02124
224,7.11348,14.01684
224.1,7.12173,14.18342
224.2,7.12977,14.26591
224.3,7.13812,14.43177
224.4,7.14664,14.51977
224.5,7.15505,14.68782
224.6,7.16341,14.71054
224.7,7.17155,14.79947
224.8,7.1797,14.98746
224.9,7.18816,14.88833
225,7.19668,15.01577
225.1,7.20509,15.17182
225.2,7.21334,15.29652
225.3,7.22137,15.46626
225.4,7.22979,15.42432
225.5,7.2383,15.43791
225.6,7.24677,15.45989
225.7,7.25512,15.64518
225.8,7.26321,15.83346
225.9,7.27141,16.03189
226,7.27993,15.83705
226.1,7.28839,16.04121
226.2,7.29675,16.1394
226.3,7.305,16.26147
226.4,7.31304,16.43802
226.5,7.32145,16.48347
226.6,7.33002,16.42943
226.7,7.33843,16.62556
226.8,7.34673,16.65896
226.9,7.35482,16.90141
227,7.36307,17.00921
227.1,7.37159,17.14567
227.2,7.38005,17.1172
227.3,7.38841,17.25451
227.4,7.39661,17.37445
227.5,7.4047,17.45867
227.6,7.41316,17.57177
227.7,7.42168,17.79406
227.8,7.43009,17.91972
227.9,7.43839,17.81075
228,7.44648,17.80363
228.1,7.45473,17.86195
228.2,7.4633,18.21809
228.3,7.47171,18.36369
228.4,7.48012,18.31957
228.5,7.48827,18.40729
228.6,7.49641,18.59648
228.7,7.50487,18.68603
228.8,7.51339,18.75809
228.9,7.5218,19.04788
229,7.53005,18.91096
229.1,7.53809,18.90486
229.2,7.54639,19.24809
229.3,7.55496,19.19143
229.4,7.56337,19.31077
229.5,7.57179,19.44901
229.6,7.57993,19.52574
229.7,7.58807,19.82342
229.8,7.59654,19.65751
229.9,7.60505,19.91217
230,7.61346,19.74614
230.1,7.62171,19.97577
230.2,7.6298,20.08524
230.3,7.63811,20.23349
230.4,7.64662,20.385
230.5,7.65509,20.63358
230.6,7.66339,20.4622
230.7,7.67148,20.65334
230.8,7.67973,20.85201
230.9,7.6882,20.85875
231,7.69671,20.90382
231.1,7.70512,21.08246
231.2,7.71337,21.1202
231.3,7.72136,21.15663
231.4,7.72982,21.436
231.5,7.73834,21.52929
231.6,7.7468,21.63954
231.7,7.75511,21.57034
231.8,7.7632,21.67889
231.9,7.77139,22.02608
232,7.77991,21.99265
232.1,7.78837,22.1192
232.2,7.79679,22.18824
232.3,7.80498,22.15496
232.4,7.81307,22.2624
232.5,7.82143,22.36817
232.6,7.82995,22.67546
232.7,7.83846,22.5646
232.8,7.84677,22.83472
232.9,7.85486,22.98697
233,7.86305,22.88487
233.1,7.87162,23.03831
233.2,7.88009,23.05333
233.3,7.88845,23.39112
233.4,7.89664,23.39751
233.5,7.90468,23.42362
233.6,7.91314,23.52808
233.7,7.92166,23.77417
233.8,7.93007,23.73909
233.9,7.93837,23.84592
234,7.94641,23.96936
234.1,7.95471,24.22417
234.2,7.96328,24.07931
234.3,7.97175,24.15727
234.4,7.98011,24.47169
234.5,7.98825,24.52822
234.6,7.99639,24.52015
234.7,8.00486,24.62211
234.8,8.01338,24.65687
234.9,8.02179,25.05829
235,8.03009,24.79262
235.1,8.03813,25.07477
235.2,8.04638,25.2608
235.3,8.05495,25.28081
235.4,8.06336,25.26934
235.5,8.07177,25.3452
235.6,8.07991,25.35786
235.7,8.08805,25.57106
235.8,8.09652,25.72282
235.9,8.10504,25.83246
236,8.11345,25.89586
236.1,8.12175,25.99775
236.2,8.12973,25.9275
236.3,8.13809,26.35681
236.4,8.14666,26.15989
236.5,8.15507,26.47327
236.6,8.16343,26.39294
236.7,8.17146,26.67776
236.8,8.17971,26.71054
236.9,8.18823,26.76269
237,8.1967,26.729
237.1,8.20511,27.05083
237.2,8.21336,27.07596
237.3,8.22139,27.16087
237.4,8.2298,27.34229
237.5,8.23832,27.2489
237.6,8.24679,27.45333
237.7,8.25509,27.58481
237.8,8.26318,27.59876
237.9,8.27137,27.78527
238,8.27989,27.6831
238.1,8.28836,27.8388
238.2,8.29677,28.10615
238.3,8.30497,28.3647
238.4,8.313,28.27574
238.5,8.32146,28.16593
238.6,8.33004,28.482
238.7,8.33839,28.56474
238.8,8.34675,28.52896
238.9,8.35478,28.81879
239,8.36304,28.68534
239.1,8.37161,28.86449
239.2,8.38007,28.95294
239.3,8.38848,28.95565
239.4,8.39657,29.24747
239.5,8.40471,29.22156
239.6,8.41318,29.37484
239.7,8.42164,29.42202
239.8,8.43005,29.68202
239.9,8.43836,29.60493
240,8.44645,29.80995
240.1,8.45475,29.77514
240.2,8.46327,29.98186
240.3,8.47173,29.9394
240.4,8.48014,30.0274
240.5,8.48829,30.24553
240.6,8.49637,30.29172
240.7,8.50484,30.3674
240.8,8.51336,30.48259
240.9,8.52177,30.65656
241,8.53002,30.66565
241.1,8.53811,30.73707
241.2,8.54641,31.00221
241.3,8.55498,30.96608
241.4,8.56339,31.07497
241.5,8.57175,31.22299
241.6,8.57984,31.17541
241.7,8.58803,31.14515
241.8,8.59655,31.2248
241.9,8.60507,31.59505
242,8.61343,31.74234
242.1,8.62173,31.64177
242.2,8.62977,31.9747
242.3,8.63812,31.83241
242.4,8.64664,31.98351
242.5,8.65505,32.10403
242.6,8.66341,32.17428
242.7,8.67155,32.30567
242.8,8.6797,32.35751
242.9,8.68821,32.36294
243,8.69668,32.52365
243.1,8.70509,32.65524
243.2,8.71334,32.66844
243.3,8.72143,32.7656
243.4,8.72979,32.62887
243.5,8.7383,32.96175
243.6,8.74677,33.2067
243.7,8.75513,33.35205
243.8,8.76321,33.43666
243.9,8.77136,33.40827
244,8.77993,33.46204
244.1,8.78839,33.63798
244.2,8.79675,33.74489
244.3,8.80495,33.682
244.4,8.81304,33.9347
244.5,8.8215,33.93087
244.6,8.83002,34.01134
244.7,8.83837,33.99427
244.8,8.84673,33.88951
244.9,8.85482,34.24068
245,8.86307,34.43105
245.1,8.87164,34.52571
245.2,8.88005,34.64203
245.3,8.88846,34.72248
245.4,8.89661,34.92735
245.5,8.9047,34.96429
245.6,8.91316,35.15059
245.7,8.92168,35.12837
245.8,8.93009,35.27379
245.9,8.93839,35.37259
246,8.94648,35.44479
246.1,8.95473,35.48787
246.2,8.9633,35.47381
246.3,8.97177,35.79158
246.4,8.98013,35.74391
246.5,8.98827,35.90688
246.6,8.99641,36.08216
246.7,9.00488,36.09426
246.8,9.01339,36.10625
246.9,9.0218,36.35104
247,9.03005,36.2036
247.1,9.03809,36.37983
247.2,9.04645,36.48949
247.3,9.05496,36.50651
247.4,9.06338,36.55065
247.5,9.07173,36.78679
247.6,9.07987,36.98775
247.7,9.08807,37.03311
247.8,9.09654,37.10801
247.9,9.10505,37.31404
248,9.11341,37.26785
248.1,9.12171,37.43184
248.2,9.1298,37.52642
248.3,9.13811,37.58575
248.4,9.14663,37.67876
248.5,9.15509,37.67207
248.6,9.16339,37.7697
248.7,9.17154,37.97348
248.8,9.17973,37.97236
248.9,9.18825,38.01644
249,9.19671,38.23264
249.1,9.20512,38.18875
249.2,9.21338,38.29915
249.3,9.22141,38.52638
249.4,9.22982,38.57171
249.5,9.23834,38.87008
249.6,9.2468,38.76628
249.7,9.25505,38.90916
249.8,9.2632,38.94855
249.9,9.27139,38.90422
250,9.27991,39.06722
250.1,9.28837,39.30937
250.2,9.29673,39.41103
250.3,9.30498,39.47326
250.4,9.31307,39.53733
250.5,9.32143,39.82074
250.6,9.33,39.72384
250.7,9.33841,39.90185
250.8,9.34677,39.88733
250.9,9.35486,40.10044
251,9.36305,40.13229
251.1,9.37162,39.92888
251.2,9.38004,40.43467
251.3,9.38845,40.47263
251.4,9.39664,40.54898
251.5,9.40473,40.61815
251.6,9.41314,40.94967
251.7,9.42166,40.8135
251.8,9.43007,40.95707
251.9,9.43832,41.08115
252,9.44641,41.10275
252.1,9.45471,41.24472
252.2,9.46329,41.23735
252.3,9.47175,41.48197
252.4,9.48011,41.38677
252.5,9.48825,41.61745
252.6,9.49639,41.62039
252.7,9.50486,41.71601
252.8,9.51332,41.76934
252.9,9.52173,42.12516
253,9.53009,42.02673
253.1,9.53807,42.07608
253.2,9.54638,42.2201
253.3,9.55495,42.13927
253.4,9.56336,42.50439
253.5,9.57177,42.41807
253.6,9.57991,42.66389
253.7,9.58805,42.62989
253.8,9.59652,42.80692
253.9,9.60504,43.0116
254,9.61345,43.05031
254.1,9.62175,43.02766
254.2,9.62979,42.91335
254.3,9.63814,43.40638
254.4,9.64661,43.28418
254.5,9.65507,43.44648
254.6,9.66343,43.54742
254.7,9.67152,43.54925
254.8,9.67971,43.65968
254.9,9.68823,43.79836
255,9.6967,43.86829
255.1,9.70505,44.05413
255.2,9.71336,44.04113
255.3,9.72139,44.05078
255.4,9.7298,44.23067
255.5,9.73832,44.44624
255.6,9.74679,44.71859
255.7,9.75509,44.61668
255.8,9.76318,44.53184
255.9,9.77143,44.76544
256,9.77989,44.82412
256.1,9.78836,45.02979
256.2,9.79677,45.0793
256.3,9.80496,45.05054
256.4,9.813,44.94267
256.5,9.82147,45.39629
256.6,9.82998,45.28687
256.7,9.83839,45.55574
256.8,9.84675,45.35167
256.9,9.85484,45.56785
257,9.86304,45.77257
257.1,9.87161,45.81121
257.2,9.88007,45.73009
257.3,9.88848,46.05854
257.4,9.89662,46.00274
257.5,9.90471,46.10226
257.6,9.91313,46.23679
257.7,9.92164,46.50556
257.8,9.93011,46.57185
257.9,9.93841,46.55462
258,9.94645,46.47771
258.1,9.95475,46.86395
258.2,9.96327,46.86751
258.3,9.97173,47.05537
258.4,9.98009,47.06065
258.5,9.98829,47.04932
258.6,9.99638,47.24821
258.7,10.00484,47.37326
258.8,10.01336,47.4874
258.9,10.02177,47.65635
259,10.03002,47.62173
259.1,10.03811,47.63652
259.2,10.04641,47.70804
259.3,10.05498,47.97487
259.4,10.06339,48.02242
259.5,10.07175,48.07946
259.6,10.07984,48.29901
259.7,10.08804,48.16213
259.8,10.09655,48.36728
259.9,10.10507,48.32982
260,10.11348,48.55223
260.1,10.12173,48.5125
260.2,10.12977,48.71503
260.3,10.13807,48.70637
260.4,10.14664,48.91598
260.5,10.15511,49.06507
260.6,10.16341,49.1189
260.7,10.17155,48.98131
260.8,10.1797,49.01579
260.9,10.18821,49.26973
261,10.19673,49.40369
261.1,10.20509,49.42281
261.2,10.21339,49.66063
261.3,10.22138,49.5909
261.4,10.22979,49.50327
261.5,10.2383,49.75221
261.6,10.24677,50.04048
261.7,10.25513,49.95508
261.8,10.26321,50.29061
261.9,10.27136,50.29193
262,10.27993,50.14947
262.1,10.28839,50.62506
262.2,10.29675,50.49931
262.3,10.30495,50.59177
262.4,10.31304,50.67533
262.5,10.32145,50.63875
262.6,10.33002,50.79022
262.7,10.33843,50.79797
262.8,10.34673,50.91234
262.9,10.35482,51.04952
263,10.36307,51.16095
263.1,10.37159,51.11226
263.2,10.38011,51.45031
263.3,10.38846,51.54263
263.4,10.39661,51.43016
263.5,10.4047,51.74831
263.6,10.41316,51.5939
263.7,10.42168,51.62511
263.8,10.43009,51.6191
263.9,10.43839,51.94804
264,10.44643,51.95663
264.1,10.45473,52.27037
264.2,10.46325,52.23882
264.3,10.47177,52.29948
264.4,10.48013,52.40723
264.5,10.48827,52.64794
264.6,10.49641,52.71793
264.7,10.50482,52.75911
264.8,10.51334,52.89307
264.9,10.5218,53.00847
265,10.53,53.00989
265.1,10.53809,52.9544
265.2,10.54639,53.14034
265.3,10.55497,53.1652
265.4,10.56338,53.22974
265.5,10.57173,53.34389
265.6,10.57993,53.47745
265.7,10.58807,53.62253
265.8,10.59654,53.77493
265.9,10.605,53.75032
266,10.61341,53.83942
266.1,10.62171,53.87735
266.2,10.62975,54.01681
266.3,10.63811,54.08807
266.4,10.64663,54.18033
266.5,10.65509,54.29723
266.6,10.66345,54.29633
266.7,10.67148,54.34362
266.8,10.67973,54.58951
266.9,10.6882,54.62305
267,10.69671,54.81363
267.1,10.70512,54.79698
267.2,10.71338,54.84428
267.3,10.72136,55.0143
267.4,10.72977,55.09419
267.5,10.73839,55.08863
267.6,10.7468,55.24679
267.7,10.75505,55.27225
267.8,10.7632,55.30534
267.9,10.77134,55.54987
268,10.77991,55.63364
268.1,10.78837,55.51126
268.2,10.79673,55.56748
268.3,10.80498,55.96961
268.4,10.81302,55.75412
268.5,10.82143,56.0348
268.6,10.83,56.125
268.7,10.83846,56.11495
268.8,10.84677,56.17545
268.9,10.85486,56.38057
269,10.86305,56.31364
269.1,10.87162,56.51054
269.2,10.88009,56.78102
269.3,10.88845,56.677
269.4,10.89664,56.97219
269.5,10.90473,56.91289
269.6,10.91314,57.07959
269.7,10.92166,56.95741
269.8,10.93007,57.19974
269.9,10.93832,57.11016
270,10.94641,57.44484
270.1,10.95471,57.54407
270.2,10.96329,57.33621
270.3,10.97175,57.64752
270.4,10.98011,57.49913
270.5,10.98825,57.49281
270.6,10.99639,58.0375
270.7,11.00486,57.89777
270.8,11.01337,57.86409
270.9,11.02179,58.02924
271,11.03004,58.19063
271.1,11.03812,58.23116
271.2,11.04638,58.24237
271.3,11.05495,58.21944
271.4,11.06341,58.34142
271.5,11.07177,58.3806
271.6,11.07986,58.54176
271.7,11.08805,58.60508
271.8,11.09652,58.90649
271.9,11.10504,58.78359
272,11.11345,59.11454
272.1,11.12175,59.03042
272.2,11.12979,59.13021
272.3,11.13814,59.17479
272.4,11.14666,59.39658
272.5,11.15507,59.35715
272.6,11.16343,59.37762
272.7,11.17146,59.46371
272.8,11.17972,59.57938
272.9,11.18823,59.62144
273,11.1967,59.88546
273.1,11.20505,59.74551
273.2,11.21336,59.86105
273.3,11.22139,60.15009
273.4,11.2298,60.01588
273.5,11.23832,60.19747
273.6,11.24679,60.10783
273.7,11.25509,60.12973
273.8,11.26318,60.36372
273.9,11.27143,60.35578
274,11.27989,60.55825
274.1,11.28836,60.60491
274.2,11.29677,60.66495
274.3,11.30496,60.64206
274.4,11.313,60.83817
274.5,11.32146,61.02884
274.6,11.32998,60.98446
274.7,11.33845,60.98988
274.8,11.34675,61.10744
274.9,11.35484,61.15584
275,11.36304,61.34184
275.1,11.37161,61.25861
275.2,11.38013,61.3283
275.3,11.38843,61.54596
275.4,11.39662,61.61673
275.5,11.40477,61.60401
275.6,11.41313,61.68478
275.7,11.42164,61.65614
275.8,11.43005,61.93098
275.9,11.43836,61.9202
276,11.4465,62.00087
276.1,11.45475,61.97462
276.2,11.46327,62.29217
276.3,11.47168,62.1316
276.4,11.48014,62.2648
276.5,11.48829,62.27792
276.6,11.49638,62.37747
276.7,11.50489,62.39441
276.8,11.51336,62.43448
276.9,11.52177,62.65742
277,11.53002,62.75424
277.1,11.53811,62.66166
277.2,11.54641,62.76815
277.3,11.55498,62.77801
277.4,11.56339,62.70275
277.5,11.57175,62.73812
277.6,11.57984,62.9433
277.7,11.58804,63.06104
277.8,11.59655,63.21893
277.9,11.60502,63.06196
278,11.61343,63.19057
278.1,11.62173,63.18941
278.2,11.62977,63.00535
278.3,11.63813,63.39616
278.4,11.64664,63.33572
278.5,11.65505,63.19378
278.6,11.66341,63.38812
278.7,11.67155,63.29113
278.8,11.6797,63.52602
278.9,11.68821,63.39464
279,11.69673,63.39732
279.1,11.70509,63.11857
279.2,11.71334,63.14335
279.3,11.72138,63.15917
279.4,11.72978,63.04698
279.5,11.7383,63.22146
279.6,11.74677,62.75575
279.7,11.75513,63.06704
279.8,11.76321,63.1463
279.9,11.77141,63.28542
280,11.77993,63.1341
280.1,11.78839,63.37081
280.2,11.7967,63.52253
280.3,11.805,63.46952
280.4,11.81304,63.42162
280.5,11.82145,63.38361
280.6,11.83002,63.40801
280.7,11.83843,63.43258
280.8,11.84673,63.54926
280.9,11.85482,63.46963
281,11.86307,63.59728
281.1,11.87159,63.54708
281.2,11.88011,63.43861
281.3,11.88846,63.66986
281.4,11.89661,63.65852
281.5,11.9047,63.6063
281.6,11.91316,63.62472
281.7,11.92168,63.51298
281.8,11.93009,63.47495
281.9,11.93839,63.55361
282,11.94648,63.46812
282.1,11.95468,63.72653
282.2,11.9633,63.56337
282.3,11.97171,63.60139
282.4,11.98007,63.65959
282.5,11.98827,63.81274
282.6,11.99641,63.7603
282.7,12.00487,63.55551
282.8,12.01339,63.84762
282.9,12.0218,63.72544
283,12.03005,63.48557
283.1,12.03809,63.43241
283.2,12.04639,63.57557
283.3,12.05496,63.37437
283.4,12.06332,63.35748
283.5,12.07173,63.448
283.6,12.07993,63.58343
283.7,12.08807,63.55644
283.8,12.09654,63.60188
283.9,12.10505,63.52292
284,12.11341,63.54541
284.1,12.12171,63.56938
284.2,12.1298,63.61971
284.3,12.13811,63.75061
284.4,12.14662,63.63055
284.5,12.15509,63.53044
284.6,12.16339,63.52654
284.7,12.17153,63.5094
284.8,12.17968,63.56319
284.9,12.1882,63.65348
285,12.19671,63.73535
285.1,12.20512,63.64324
285.2,12.21332,63.72642
285.3,12.22136,63.64709
285.4,12.22982,63.73676
285.5,12.23834,63.8858
285.6,12.2468,63.77293
285.7,12.25511,63.7699
285.8,12.2632,63.83386
285.9,12.27139,63.764
286,12.27991,63.86239
286.1,12.28837,63.92268
286.2,12.29678,63.88288
286.3,12.30498,63.88428
286.4,12.31307,63.84095
286.5,12.32143,63.79124
286.6,12.33,63.23601
286.7,12.33841,63.25169
286.8,12.34677,63.30517
286.9,12.35486,63.29021
287,12.36311,63.35578
287.1,12.37162,63.44682
287.2,12.38009,63.37758
287.3,12.38845,63.5527
287.4,12.39664,63.6169
287.5,12.40473,63.66395
287.6,12.41314,63.66994
287.7,12.42166,63.8116
287.8,12.43007,63.78966
287.9,12.43837,63.85156
288,12.44641,63.91154
288.1,12.45471,63.71768
288.2,12.46329,63.67249
288.3,12.47175,64.03883
288.4,12.48011,63.8089
288.5,12.48825,63.98035
288.6,12.49639,63.84552
288.7,12.50486,64.03433
288.8,12.51338,64.00243
288.9,12.52179,63.85289
289,12.53009,63.98789
289.1,12.53813,63.71963
289.2,12.54638,63.78522
289.3,12.55495,63.81672
289.4,12.56341,63.91602
289.5,12.57177,63.91739
289.6,12.57991,64.04243
289.7,12.58805,63.95999
289.8,12.59652,63.95354
289.9,12.60504,63.94468
290,12.61345,64.18461
290.1,12.6217,63.98141
290.2,12.62979,64.11587
290.3,12.63809,63.76443
290.4,12.64661,63.73702
290.5,12.65507,63.54824
290.6,12.66343,63.54588
290.7,12.67152,63.60147
290.8,12.67966,63.57211
290.9,12.68823,63.60375
291,12.69675,63.85453
291.1,12.70505,63.79227
291.2,12.71336,63.97138
291.3,12.72139,63.77491
291.4,12.7298,63.8521
291.5,12.73832,63.82585
291.6,12.74679,63.8585
291.7,12.75509,63.88746
291.8,12.76318,63.89958
291.9,12.77143,64.04375
292,12.77989,63.89248
292.1,12.78841,63.85025
292.2,12.79677,63.84431
292.3,12.80497,63.97933
292.4,12.813,63.86837
292.5,12.82146,63.92583
292.6,12.82998,63.98201
292.7,12.83839,63.93436
292.8,12.84675,63.9868
292.9,12.85484,63.83258
293,12.86304,63.85714
293.1,12.87161,63.96204
293.2,12.88013,63.8172
293.3,12.88848,64.02782
293.4,12.89663,63.91311
293.5,12.90471,64.03685
293.6,12.91312,63.86375
293.7,12.92164,63.72069
293.8,12.93005,63.95542
293.9,12.93836,64.0334
294,12.94645,63.98629
294.1,12.95475,64.10535
294.2,12.96327,64.03751
294.3,12.97173,64.02467
294.4,12.98014,64.06767
294.5,12.98829,63.98623
294.6,12.99638,64.19819
294.7,13.00484,64.06742
294.8,13.01336,64.03372
294.9,13.02177,64.01881
295,13.03002,64.07762
295.1,13.03811,63.89458
295.2,13.04641,63.95569
295.3,13.05498,63.86393
295.4,13.06339,63.95037
295.5,13.07175,63.91945
295.6,13.07984,64.17866
295.7,13.08804,64.11926
295.8,13.09655,64.10608
295.9,13.10507,63.943
296,13.11348,64.22538
296.1,13.12173,64.2068
296.2,13.12977,64.15803
296.3,13.13812,64.27697
296.4,13.14664,64.27758
296.5,13.15511,64.25077
296.6,13.16341,64.1086
296.7,13.1715,64.00638
296.8,13.17964,64.24818
296.9,13.18816,64.34719
297,13.19668,64.06739
297.1,13.20509,64.16992
297.2,13.21339,64.33196
297.3,13.22137,64.20383
297.4,13.22979,64.2569
297.5,13.2383,64.20457
297.6,13.24677,64.29324
297.7,13.25512,64.06972
297.8,13.26321,64.01957
297.9,13.27136,63.78155
298,13.27993,64.04812
298.1,13.28839,63.88742
298.2,13.29675,64.23444
298.3,13.305,64.13998
298.4,13.31304,64.16952
298.5,13.32145,64.15117
298.6,13.33002,64.14689
298.7,13.33843,64.15319
298.8,13.34673,64.25588
298.9,13.35488,64.21153
299,13.36307,64.41872
299.1,13.37164,64.23425
299.2,13.38005,64.51775
299.3,13.38841,64.38149
299.4,13.39661,64.16176
299.5,13.4047,64.27641
299.6,13.41316,64.3114
299.7,13.42168,64.26389
299.8,13.43004,64.22337
299.9,13.43839,64.2437
300,13.44643,64.19539
300.1,13.45468,64.33279
300.2,13.4633,64.32289
300.3,13.47171,64.42896
300.4,13.48013,64.27959
300.5,13.48827,64.34566
300.6,13.49641,64.50773
300.7,13.50488,64.26362
300.8,13.51339,64.32344
300.9,13.5218,64.40362
301,13.53005,64.36707
301.1,13.53804,64.44962
301.2,13.54645,64.38943
301.3,13.55496,64.36154
301.4,13.56337,64.36552
301.5,13.57173,64.4694
301.6,13.57987,64.45877
301.7,13.58807,64.3498
301.8,13.59654,64.80748
301.9,13.60505,64.4326
302,13.61341,64.39173
302.1,13.62171,64.70142
302.2,13.62975,64.24621
302.3,13.63811,64.53844
302.4,13.64662,64.73713
302.5,13.65509,64.5265
302.6,13.66339,64.51277
302.7,13.67148,64.57849
302.8,13.67973,64.54267
302.9,13.6882,64.60184
303,13.69671,64.41672
303.1,13.70507,64.369
303.2,13.71332,64.39491
303.3,13.72136,64.35686
303.4,13.72977,64.13865
303.5,13.73839,64.35423
303.6,13.7468,64.29395
303.7,13.75505,64.30892
303.8,13.7632,64.0695
303.9,13.77139,64.06536
304,13.77991,64.07693
304.1,13.78837,64.13498
304.2,13.79679,64.19498
304.3,13.80498,64.15743
304.4,13.81307,64.17775
304.5,13.82143,64.32998
304.6,13.83,64.0943
304.7,13.83846,64.41149
304.8,13.84671,64.36826
304.9,13.8548,64.22036
305,13.86311,64.41441
305.1,13.87162,64.29723
305.2,13.88009,64.23129
305.3,13.88839,64.34891
305.4,13.89664,64.2886
305.5,13.90468,64.51943
305.6,13.91314,64.44754
305.7,13.92166,64.40466
305.8,13.93007,64.49051
305.9,13.93832,64.34594
306,13.94641,64.38683
306.1,13.95471,64.41144
306.2,13.96329,64.39996
306.3,13.97175,64.62668
306.4,13.98011,64.45716
306.5,13.98825,64.61798
306.6,13.99639,64.46037
306.7,14.00486,64.34091
306.8,14.01337,64.30422
306.9,14.02173,64.41711
307,14.03009,64.46162
307.1,14.03812,64.28069
307.2,14.04637,64.40407
307.3,14.05495,64.38352
307.4,14.06336,64.26859
307.5,14.07171,64.32143
307.6,14.07991,64.40626
307.7,14.08805,64.42498
307.8,14.09652,64.45006
307.9,14.10503,64.46591
308,14.11345,64.25102
308.1,14.12175,64.25324
308.2,14.12978,64.46194
308.3,14.13814,64.34632
308.4,14.14661,64.40543
308.5,14.15502,64.25741
308.6,14.16343,64.28797
308.7,14.17152,64.21745
308.8,14.17971,64.19663
308.9,14.18823,64.49918
309,14.1967,64.38828
309.1,14.20505,64.34993
309.2,14.21336,64.34743
309.3,14.22145,64.35598
309.4,14.2298,64.46091
309.5,14.23832,64.58537
309.6,14.24673,64.42788
309.7,14.25509,64.49525
309.8,14.26318,64.51942
309.9,14.27143,64.69081
310,14.27989,64.53146
310.1,14.28841,64.56845
310.2,14.29677,64.6686
310.3,14.30502,64.52739
310.4,14.313,64.58844
310.5,14.32146,64.58698
310.6,14.32998,64.46838
310.7,14.33839,64.61184
310.8,14.34675,64.5003
310.9,14.35479,64.83612
311,14.36303,64.5118
311.1,14.37161,64.61775
311.2,14.38007,64.61453
311.3,14.38843,64.64285
311.4,14.39662,64.86526
311.5,14.40471,64.58661
311.6,14.41313,64.44893
311.7,14.42164,64.45406
311.8,14.43011,64.78389
311.9,14.43836,64.45354
312,14.4465,64.61996
312.1,14.45475,64.71597
312.2,14.46327,64.80612
312.3,14.47168,64.81332
312.4,14.48014,64.85547
312.5,14.48834,64.57842
312.6,14.49643,64.75596
312.7,14.50484,64.83146
312.8,14.51336,64.82194
312.9,14.52177,64.71868
313,14.53002,64.65247
313.1,14.53811,64.65577
